stage,model,latent,branch,r_field,r_sensor,r_sensor_used,ridge,n_delays,channels,seed,n_params,nmse_train,nmse_test,nmse_latent,cos_test,energy_test,floor_test,sensor_noise,weight_decay,lr,ensemble,nmse_fullband,epochs_run,train_loss,val_loss,stopped_early,n_fit,fit_seconds,n_train,n_test,run,tag
L,branched,pod,linear,16,,-1,0.0001,25,all,0,4816,0.7013851283194514,0.7627438939305867,0.49287089500388226,0.4912339992277056,0.505061838736174,0.5304652416362131,0.0,0.0,0.01,1,nan,389,0.3973602222071754,0.429717093706131,1,3492,15.658072471618652,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
L,branched,pod,mlp,16,,-1,0.0001,25,all,0,57104,0.6949198344827845,0.795414519346107,0.5621945294826849,0.45944219011294163,0.5226333509992068,0.5304652416362131,0.0,0.0,0.01,1,nan,217,0.19998147837894478,0.52468341588974,1,3492,13.875705480575562,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
L,branched,pod,cnn,16,,-1,0.0001,25,all,0,37872,0.6696515210807321,0.7869657911244514,0.5442672158913582,0.4684889172066657,0.5191457658047367,0.5304652416362131,0.0,0.0,0.01,1,nan,208,0.07596453764013955,0.5320924520492554,1,3492,14.640051364898682,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
L,branched,pod,gru,16,,-1,0.0001,25,all,0,16016,0.7027970209588525,0.8003874794446959,0.572746628310535,0.45296562603617585,0.5056895336324275,0.5304652416362131,0.0,0.0,0.01,1,nan,222,0.2826021784086544,0.5229639410972595,1,3492,16.365640878677368,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
L,branched,ae,linear,16,,-1,0.0001,25,all,0,4816,0.6905289366974059,0.761725302124421,0.6390822951575573,0.49595966535478725,0.5568315208565847,0.5518162123687468,0.0,0.0,0.01,1,nan,289,0.4124872060097916,0.4602276682853699,1,3492,14.508667469024658,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
L,branched,ae,mlp,16,,-1,0.0001,25,all,0,57104,0.704371014913579,0.8135952308654698,0.7263454770986693,0.45514090048757416,0.5824385806842166,0.5518162123687468,0.0,0.0,0.01,1,nan,205,0.11032098203999889,0.7329614758491516,1,3492,14.508568048477173,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
L,branched,ae,cnn,16,,-1,0.0001,25,all,0,37872,0.6765381723918039,0.7847641395908334,0.6799482583409309,0.4799632327866493,0.5829879488288806,0.5518162123687468,0.0,0.0,0.01,1,nan,223,0.27786750878118843,0.5772345066070557,1,3492,16.11347222328186,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
L,branched,ae,gru,16,,-1,0.0001,25,all,0,16016,0.7188340899333938,0.7844438217490183,0.6621049833834336,0.47699699931552125,0.5570053844817299,0.5518162123687468,0.0,0.0,0.01,1,nan,202,0.11164167908288086,0.778925895690918,1,3492,16.54006552696228,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,linear,16,,-1,0.0001,25,all,0,4816,0.7074528027493753,0.7668977328144574,0.5016849046779206,0.4869026298041725,0.4953182473217345,0.5304652416362131,0.0,0.0,0.001,1,nan,985,0.41140824593902314,0.43633806705474854,1,3492,28.38945245742798,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,mlp,16,,-1,0.0001,25,all,0,57104,0.6904618462989558,0.7859342894506198,0.5420784777177999,0.465113170450522,0.4701918505615914,0.5304652416362131,0.0,0.0,0.001,1,nan,270,0.30406650911082106,0.49552908539772034,1,3492,15.453035831451416,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,cnn,16,,-1,0.0001,25,all,0,37872,0.7064005879222867,0.7880758158807304,0.5466225717955692,0.4646266912939597,0.5015363864593477,0.5304652416362131,0.0,0.0,0.001,1,nan,225,0.3241461489481888,0.4832797646522522,1,3492,15.181402683258057,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,gru,16,,-1,0.0001,25,all,0,16016,0.7171651441573661,0.8046564365112302,0.5818049066728933,0.44589738161253734,0.460321776314011,0.5304652416362131,0.0,0.0,0.001,1,nan,332,0.38392084966683576,0.5378552675247192,1,3492,20.813560009002686,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,linear,16,,-1,0.0001,25,all,0,4816,0.6965115097007941,0.7635542368577704,0.6440584478120043,0.4936055625306822,0.5473118903413955,0.5518162123687468,0.0,0.0,0.001,1,nan,289,0.4248715470473518,0.4636799097061157,1,3492,14.52266263961792,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,mlp,16,,-1,0.0001,25,all,0,57104,0.6952844356531713,0.7725021903424855,0.6537901544634405,0.48554892402925,0.5478511319365934,0.5518162123687468,0.0,0.0,0.001,1,nan,209,0.27334791691579086,0.5483222603797913,1,3492,14.645800828933716,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,cnn,16,,-1,0.0001,25,all,0,37872,0.6953920511419808,0.7755620556491996,0.6586560879715041,0.48497738884128594,0.5595419439286864,0.5518162123687468,0.0,0.0,0.001,1,nan,209,0.28640781211552613,0.5729699730873108,1,3492,15.653906345367432,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,gru,16,,-1,0.0001,25,all,0,16016,0.7140179926294845,0.7822601054499552,0.6525179581166268,0.48045395363305154,0.5692744804330948,0.5518162123687468,0.0,0.0,0.001,1,nan,209,0.3657617783013898,0.523966908454895,1,3492,16.8285653591156,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,linear,16,,-1,0.0001,25,all,0,9632,0.7071517266900604,0.7666454911582559,0.5011654035463096,0.4871614051705058,0.495742985603309,0.5304652416362131,0.0,0.0,0.001,2,nan,985,0.41140824593902314,0.43633806705474854,1,3492,53.86575245857239,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,mlp,16,,-1,0.0001,25,all,0,114208,0.6877037623015168,0.7798960890727357,0.5455678015768817,0.4714931694947208,0.4689199857043429,0.5304652416362131,0.0,0.0,0.001,2,nan,270,0.30406650911082106,0.49552908539772034,1,3492,27.929575443267822,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,cnn,16,,-1,0.0001,25,all,0,75744,0.6980820358487976,0.7783912353330484,0.5316407520013988,0.47422290377938164,0.49754331935857776,0.5304652416362131,0.0,0.0,0.001,2,nan,225,0.32414624566065076,0.4832792580127716,1,3492,27.529757976531982,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,gru,16,,-1,0.0001,25,all,0,32032,0.7201923747502026,0.7920839493447069,0.5792860364315928,0.45965683358323484,0.4483039761885063,0.5304652416362131,0.0,0.0,0.001,2,nan,332,0.38392084966683576,0.5378552675247192,1,3492,38.29957413673401,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,linear,16,,-1,0.0001,25,all,0,9632,0.6966739003020663,0.763227509888612,0.6451188534438381,0.49354875501805984,0.5438451974265984,0.5518162123687468,0.0,0.0,0.001,2,nan,289,0.4248715470473518,0.4636799097061157,1,3492,24.99672222137451,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,mlp,16,,-1,0.0001,25,all,0,114208,0.6966085903095451,0.7672593646595482,0.653884076481472,0.48976107829644777,0.5440676450345008,0.5518162123687468,0.0,0.0,0.001,2,nan,209,0.27334791691579086,0.5483222603797913,1,3492,25.639304637908936,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,cnn,16,,-1,0.0001,25,all,0,75744,0.6892797839762728,0.7716329780600943,0.6664121844556522,0.48776276948065744,0.5563493549979792,0.5518162123687468,0.0,0.0,0.001,2,nan,209,0.2864087819028966,0.5729793906211853,1,3492,27.79675054550171,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,gru,16,,-1,0.0001,25,all,0,32032,0.7152711484317664,0.7787051741506473,0.6515912285853764,0.48191665638932935,0.5572597795473045,0.5518162123687468,0.0,0.0,0.001,2,nan,209,0.3657617783013898,0.523966908454895,1,3492,29.915464162826538,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,linear,16,,-1,0.0001,25,all,0,14448,0.707316515493995,0.7667633449853187,0.5014211764236292,0.4870358567827943,0.4955221005744021,0.5304652416362131,0.0,0.0,0.001,3,nan,985,0.41140824593902314,0.43633806705474854,1,3492,78.25019907951355,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,mlp,16,,-1,0.0001,25,all,0,171312,0.688152395467294,0.7775830934990801,0.5454159909916525,0.47398506151818903,0.4669682582638054,0.5304652416362131,0.0,0.0,0.001,3,nan,270,0.30406650911082106,0.49552908539772034,1,3492,40.485016107559204,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,cnn,16,,-1,0.0001,25,all,0,113616,0.6998067061711123,0.7787347573729154,0.5324930756145206,0.473773601786379,0.49468806004284727,0.5304652416362131,0.0,0.0,0.001,3,nan,225,0.324146223402788,0.4832802712917328,1,3492,39.73145389556885,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,gru,16,,-1,0.0001,25,all,0,48048,0.7164793869600613,0.7885253083374634,0.5776047165561318,0.46321433829295694,0.4559659066068361,0.5304652416362131,0.0,0.0,0.001,3,nan,332,0.38392084966683576,0.5378552675247192,1,3492,57.935389280319214,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,linear,16,,-1,0.0001,25,all,0,14448,0.6958937420366326,0.7626449949194304,0.644221247528202,0.4941568500301677,0.5450843108465288,0.5518162123687468,0.0,0.0,0.001,3,nan,289,0.4248715470473518,0.4636799097061157,1,3492,37.419180154800415,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,mlp,16,,-1,0.0001,25,all,0,171312,0.6964065200544473,0.7650371724012752,0.652492434713793,0.49195061930099143,0.5454633136201855,0.5518162123687468,0.0,0.0,0.001,3,nan,209,0.27334791691579086,0.5483222603797913,1,3492,37.05093502998352,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,cnn,16,,-1,0.0001,25,all,0,113616,0.6962309217148777,0.7677236119313887,0.6668797578961086,0.4898527956257734,0.5431856105100971,0.5518162123687468,0.0,0.0,0.001,3,nan,209,0.2864080253062516,0.5729773044586182,1,3492,40.1046462059021,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,gru,16,,-1,0.0001,25,all,0,48048,0.7161611221738328,0.7782399759237366,0.6516677917962796,0.48250470014472074,0.5590263504664045,0.5518162123687468,0.0,0.0,0.001,3,nan,209,0.3657617783013898,0.523966908454895,1,3492,43.43290448188782,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,linear,16,,-1,0.0001,25,all,0,24080,0.707421083779937,0.7668640513314872,0.5016339997154157,0.48693153614556395,0.49534986582782037,0.5304652416362131,0.0,0.0,0.001,5,nan,985,0.41140824593902314,0.43633806705474854,1,3492,126.35767269134521,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,mlp,16,,-1,0.0001,25,all,0,285520,0.6892802782027279,0.7761741296572362,0.546135873655217,0.47559220456491247,0.4624160649604025,0.5304652416362131,0.0,0.0,0.001,5,nan,270,0.30406650911082106,0.49552908539772034,1,3492,63.02543258666992,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,cnn,16,,-1,0.0001,25,all,0,189360,0.699075453445076,0.7767581610643653,0.5298188221075699,0.47565194749040474,0.4908252986214388,0.5304652416362131,0.0,0.0,0.001,5,nan,225,0.32414576858452776,0.4832790791988373,1,3492,62.16745591163635,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,gru,16,,-1,0.0001,25,all,0,80080,0.7131819163056298,0.7884764227191347,0.5816810243972668,0.4629516465573611,0.4581980273175674,0.5304652416362131,0.0,0.0,0.001,5,nan,332,0.38392084966683576,0.5378552675247192,1,3492,92.81391143798828,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,linear,16,,-1,0.0001,25,all,0,24080,0.6954708088277155,0.7624401447743604,0.6438182856457783,0.4943669781436316,0.5454952765909151,0.5518162123687468,0.0,0.0,0.001,5,nan,289,0.4248715470473518,0.4636799097061157,1,3492,58.26155376434326,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,mlp,16,,-1,0.0001,25,all,0,285520,0.695336650685664,0.7637938463957914,0.6519496485436898,0.49343869569505683,0.5499898666150705,0.5518162123687468,0.0,0.0,0.001,5,nan,209,0.27334791691579086,0.5483222603797913,1,3492,57.55450487136841,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,cnn,16,,-1,0.0001,25,all,0,189360,0.6963561406305313,0.7651487129407771,0.663247690106157,0.49180737621234405,0.5407269175663926,0.5518162123687468,0.0,0.0,0.001,5,nan,209,0.2864080245893572,0.5729728937149048,1,3492,62.62860298156738,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,gru,16,,-1,0.0001,25,all,0,80080,0.7162804004393019,0.7781393127908566,0.6526120643098174,0.4826017718682735,0.5611908706543886,0.5518162123687468,0.0,0.0,0.001,5,nan,209,0.3657617783013898,0.523966908454895,1,3492,68.05898666381836,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,linear,16,,-1,0.0001,25,all,0,38528,0.7076179555822764,0.7670148840207498,0.501966165427556,0.4867758466098904,0.49510731117841866,0.5304652416362131,0.0,0.0,0.001,8,nan,985,0.41140824593902314,0.43633806705474854,1,3492,195.88984727859497,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,mlp,16,,-1,0.0001,25,all,0,456832,0.6896285170625986,0.775557121784506,0.5473643215719164,0.4763308853956108,0.46050256769586934,0.5304652416362131,0.0,0.0,0.001,8,nan,270,0.30406650911082106,0.49552908539772034,1,3492,98.73702120780945,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,cnn,16,,-1,0.0001,25,all,0,302976,0.6973118955074971,0.777711515082934,0.5325839748649579,0.4748102268828993,0.4952018118969421,0.5304652416362131,0.0,0.0,0.001,8,nan,225,0.3241460342792301,0.4832785129547119,1,3492,97.49250650405884,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,pod,gru,16,,-1,0.0001,25,all,0,128128,0.7102149025448712,0.7844339484928212,0.5764791454467542,0.46721219073742065,0.46077903414230487,0.5304652416362131,0.0,0.0,0.001,8,nan,332,0.38392084966683576,0.5378552675247192,1,3492,146.28736090660095,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,linear,16,,-1,0.0001,25,all,0,38528,0.6960076733767502,0.7623564672182719,0.6442105736708091,0.4944490472355025,0.5454542490006226,0.5518162123687468,0.0,0.0,0.001,8,nan,289,0.4248715470473518,0.4636799097061157,1,3492,89.36349725723267,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,mlp,16,,-1,0.0001,25,all,0,456832,0.6940832707479092,0.763056017851474,0.6527266264486422,0.49441828137207733,0.5534147611177583,0.5518162123687468,0.0,0.0,0.001,8,nan,209,0.27334791691579086,0.5483222603797913,1,3492,89.72627377510071,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,cnn,16,,-1,0.0001,25,all,0,302976,0.6967460692104077,0.7651907651221345,0.6627575853089955,0.4921876292815068,0.5462559550238274,0.5518162123687468,0.0,0.0,0.001,8,nan,209,0.2864077109310089,0.5729702115058899,1,3492,97.46283173561096,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
E,branched,ae,gru,16,,-1,0.0001,25,all,0,128128,0.71594131904933,0.7776137966960064,0.6520175003838811,0.4831547694193563,0.5622437146214654,0.5518162123687468,0.0,0.0,0.001,8,nan,209,0.3657617783013898,0.523966908454895,1,3492,106.61222338676453,4365,1521,4p5d_10ms_yaw_0_0_0,hyper
